nombre,id,timestamp,lider,body,blackout
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpjvmj3ioc2d,2025-05-19T15:36:23.397Z,no,Esta semana hemos vuelto a ver al partido de extrema derecha en Portugal atacar a las personas migrantes y al pueblo gitano como parte de su campaña.  Debemos estar alerta: son una amenaza para los derechos humanos.  📽 @yolandadiaz.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpjm22iqdk25,2025-05-19T12:45:00.447Z,no,"Tras la victoria de la derecha en Portugal, España y su gobierno de coalición progresista es una excepción que tenemos que seguir cuidando.  Frente a la internacional del odio, somos un faro de justicia social en Europa.  📽 @larahernandez.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpjlv3mvps25,2025-05-19T12:42:13.859Z,no,Ningún interés económico está por encima del derecho a la vivienda.  No vamos a parar hasta que la especulación sea expulsada del mercado.  📽 @larahernandez.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpjjjqyqek2n,2025-05-19T12:00:06.130Z,no,España tiene que suspender todas las relaciones diplomáticas y comerciales con el Estado genocida de Israel.  Es una obligación moral y ética. Por la libertad y la paz en Palestina 🇵🇸  📽️ @larahernandez.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpj76x7mmk2z,2025-05-19T08:55:06.127Z,no,"Poderoso o no, la ley se cumple 👇",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lphb4xlfjk2h,2025-05-18T14:24:27.414Z,no,Ninguna democracia del s. XXI puede financiar una limpieza étnica como está haciendo Israel con el pueblo palestino.  🗞️ @larahernandez.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpgxgdzm2k2x,2025-05-18T11:30:45.032Z,no,“La reducción de la jornada va a cambiar la vida de más de 12 millones de personas trabajadoras de la misma manera que lo hizo la reforma laboral.   Quien vote en contra de ella tendrá que explicarlo”.  🗞️ @larahernandez.bsky.social  sumar.ink/3GYMxXw,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpgmty4tis23,2025-05-18T08:21:31.152Z,no,Canarias no puede ser un paraíso para el turismo ilimitado y un infierno para su pueblo.  Otro modelo es posible.,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpfcqkqdik2i,2025-05-17T19:47:59.298Z,no,Orgullo de televisión pública.  Viva Palestina libre 🇵🇸,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpetnj4qrc2x,2025-05-17T15:17:50.818Z,no,La dignidad no se para con multas. Si alguien piensa que con estas maniobras la indignación va a desparecer están muy equivocados.  Eurovisión debería dejar de amenazar a la televisión pública y expulsar a Israel de la competición inmediatamente.,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpec2olhsc2w,2025-05-17T10:03:05.390Z,no,"Las personas LGTBIQA+ y quienes están a su lado, acompañando la lucha, compartiéndola, no solo existimos ahora, y hemos existido en el pasado, sino que seguiremos haciéndolo. Nuestras resistencias no se van a ningún lado.  🗞️ @amandaandrades.bsky.social y @marinaesaenz.bsky.social  sumar.ink/43xgpD0",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpeaa5kmck2k,2025-05-17T09:30:21.373Z,no,🩷 El próximo 25 de mayo te esperamos en Sevilla junto a @yolandadiaz.bsky.social  y @mailloantonio.bsky.social para seguir defendiendo más tiempo de vida y un futuro laboral más justo.  Reserva la fecha 👇,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpe4sbq4cc2i,2025-05-17T08:28:54.763Z,no,🏳️‍🌈✊ Por el derecho a vivir libres y visibles.,0
